age,monthly_income,employment_status,years_of_employment,credit_score,existing_loan_amount,loan_amount_requested,loan_tenure_months,purpose_of_loan,approved,decision
48.27871052981109,77296.2166736642,Salaried,7.784684096522293,743.9916945784454,10753.50963852991,541073.5167156494,60,Home,1,Approved
48.35937758586926,17148.463250815254,Unemployed,3.686017818689937,556.9116564192385,2162.592708820371,154336.1692573373,48,Personal,0,Rejected
35.69144112305741,86457.22723482884,Salaried,8.618977459792779,645.4960978503271,28642.707216506536,216143.0680870721,72,Business,1,Approved
26.516563039324538,94289.07156432791,Salaried,7.653987784337795,678.0948239870187,62118.05635565342,330011.7504751477,36,Other,1,Approved
30.07400651588617,85087.44914161511,Self-Employed,12.383985948472377,771.1657266369666,18500.823244225256,467980.9702788831,24,Personal,1,Approved
31.34860610218024,57275.51218814548,Self-Employed,10.430256763303454,729.0961385130047,16697.356443047312,257739.80484665468,48,Home,1,Approved
58.59025498807428,81786.05716830456,Self-Employed,1.8964830507960304,750.9525558021611,9731.711420079291,286251.20008906594,48,Personal,1,Approved
33.56096588020147,47002.86699849019,Salaried,1.8169084847711225,685.813871432651,13390.542878707458,329020.06898943137,60,Business,1,Approved
39.21710461725189,65118.90537226718,Self-Employed,4.627887847350174,739.3344040184089,12312.937035299034,586070.1483504046,24,Education,1,Approved
26.258630400543318,60625.93114538644,Salaried,1.294572939993019,714.7493048458762,14201.705249421615,272816.690154239,12,Vehicle,1,Approved
58.794902713530746,63624.35675276592,Salaried,4.65510880361748,692.83444561403,18614.240514060366,763492.281033191,60,Vehicle,1,Approved
38.1984601676283,79941.03917450784,Salaried,3.2999825462356815,647.6062886815374,9854.648340915453,439675.7154597931,48,Home,1,Approved
41.50815038050668,38802.62559155686,Salaried,10.78834612982798,806.8382794927975,2809.4696107088885,174611.8151620059,36,Personal,1,Approved
29.168454236937897,27802.865048556534,Student,0.49347905237817713,625.8130404776751,11219.33527953549,97310.02766994787,48,Personal,0,Rejected
26.335187722676817,79372.08948629239,Salaried,9.445408679122451,728.6166579091434,13948.02901420937,357174.4026883157,48,Home,1,Approved
46.97265620948262,77932.87904383184,Salaried,5.313605454571421,724.1976810896834,45356.895523436426,272765.07665341144,36,Education,1,Approved
40.06015508662446,67231.9154128427,Salaried,13.607967349773357,823.2475255408516,9892.956274734262,806782.9849541124,72,Business,1,Approved
43.635986055976964,81545.1236150545,Salaried,5.876826787945339,638.5746703396629,9459.325701456099,366953.05626774527,24,Home,1,Approved
26.019764067061224,15534.144755351615,Unemployed,1.4724680142339315,603.1439854493018,1609.8347900953072,139807.30279816454,48,Home,0,Rejected
55.81083016195293,73909.2357967386,Self-Employed,0.13718255010063451,590.9985201471991,6287.096757142043,332591.56108532374,24,Education,1,Approved
25.66191706925366,61742.728178324636,Salaried,6.154971733596181,677.6357590019792,14882.152183804761,339585.0049807855,36,Personal,1,Approved
40.765254906745376,63354.53948324126,Salaried,11.437115126163217,748.0577261077707,15608.559943143864,570190.8553491713,48,Other,1,Approved
43.57261699741648,73383.03423419106,Self-Employed,9.936903130080223,698.0255515354723,48589.01276315971,330223.65405385976,12,Home,1,Approved
35.46997688768475,19019.73335223202,Unemployed,2.467963776054202,536.8151448326523,1680.585705107508,66569.06673281206,72,Business,0,Rejected
28.417235970769934,19841.85908606416,Unemployed,0.8596529132640501,549.4007313131488,5365.957955963466,138893.01360244912,72,Business,0,Rejected
41.129063164400904,43781.95056622401,Self-Employed,0.0,643.9621512806482,3173.5353374351866,306473.6539635681,36,Education,1,Approved
39.08154993227252,47262.348607325024,Self-Employed,5.834195682085198,732.4748551704952,5351.710532590732,330836.4402512752,84,Education,1,Approved
51.07121050917542,64590.06967216713,Salaried,5.248644986704597,710.6893463354937,5646.5317862931815,290655.31352475204,36,Education,1,Approved
31.61007296398194,110347.62739512749,Self-Employed,13.993598613019634,850.0,9847.565801083383,496564.3232780737,72,Other,1,Approved
31.414806732720844,10096.138059389581,Unemployed,0.0,538.6283018689232,6856.5443522159185,121153.65671267497,24,Home,0,Rejected
52.227603572645606,79829.27294868912,Salaried,2.7692642878813203,671.0830691705271,39815.63200164144,279402.45532041194,60,Business,1,Approved
38.363788805241164,78380.22873955524,Salaried,3.891170300101721,718.5542236810599,12068.935860952417,274330.80058844335,48,Business,1,Approved
31.825373753261786,81277.28242114047,Self-Employed,6.934636313483087,754.3114588519347,21361.734446130435,365747.7708951321,60,Home,1,Approved
53.340178213960186,81066.64496357254,Salaried,0.0,650.3475407112986,13578.89391537399,202666.61240893137,24,Business,1,Approved
41.0957852756382,17850.971059609157,Unemployed,1.4265259683554503,581.6722942415956,4798.833683965167,62478.39870863205,12,Vehicle,0,Rejected
43.11177694214832,95647.8593551912,Salaried,3.452019413272464,753.0418113744599,27808.747239034696,860830.7341967209,72,Vehicle,1,Approved
37.55935631352268,90126.84404064195,Salaried,11.486409095463934,820.250801658242,25588.99566740481,315443.95414224686,48,Education,1,Approved
37.12642689874753,91007.98773308852,Self-Employed,5.563989743001647,761.6225726524483,12843.293027760243,409535.94479889836,24,Business,1,Approved
36.0088341577321,64578.92367628419,Self-Employed,3.419972181812604,694.8805700219893,12455.05342260089,355184.08021956304,48,Other,1,Approved
46.815861845429055,74402.07377120404,Salaried,3.0520345772898483,701.3262305325636,14158.051229525014,892824.8852544485,36,Education,1,Approved
44.864620823878035,50199.81612171202,Self-Employed,0.0,702.4174793744419,5035.522759111642,276098.9886694161,60,Other,1,Approved
38.117929084263395,60118.53673887465,Salaried,13.696419092830672,793.1290885810589,6923.692152371855,420829.7571721226,48,Education,1,Approved
28.04085702585163,91842.68694035811,Salaried,12.004962538355075,755.0937940127628,13538.25103097792,321449.40429125336,24,Home,1,Approved
35.110182503132584,87804.0604084392,Self-Employed,9.697063361504737,755.1956164812524,6495.157759614597,219510.151021098,12,Other,1,Approved
45.76572962563257,15059.62540833733,Unemployed,1.686739200347032,506.4041269286757,2722.987958334884,52708.68892918065,72,Home,0,Rejected
33.44984347340139,27612.785991483317,Unemployed,1.8471191203506356,576.3398777821287,6914.08127122722,151870.32295315823,12,Home,0,Rejected
38.0279562283655,93346.79914713188,Salaried,11.67538458972242,759.1469376908162,13863.025410368324,1120161.5897655827,60,Home,1,Approved
29.02502345526051,64030.2526917468,Salaried,5.914590566547649,665.6419900328008,29045.0147843947,768363.0323009616,36,Personal,1,Approved
27.10829183596359,21142.42791687459,Student,0.40444026734870286,597.3497688275158,7741.3960129406805,95140.92562593565,36,Business,0,Rejected
25.987778321843074,36230.789158225714,Student,0.0,507.8794925499798,16098.019703824282,163038.5512120157,36,Business,0,Rejected
28.617900990636898,20251.926045856733,Student,3.0308564501225117,653.3316683509363,1777.8432979306203,91133.6672063553,36,Personal,1,Approved
45.9543963677508,41152.81418297199,Salaried,7.3000456893839285,727.7174631044318,6527.749399825685,226340.47800634595,24,Home,1,Approved
23.699083805108327,91924.32797925593,Self-Employed,8.099358867723188,682.5753665375559,12656.615451851703,643470.2958547915,48,Personal,1,Approved
28.297531737968654,21693.5446060768,Unemployed,1.2656792567381927,605.8114120730098,2986.4846120708985,75927.40612126881,48,Vehicle,0,Rejected
21.464554058097388,5719.288630348061,Student,1.7187835423906552,543.5748076387997,1113.0316103564442,20017.510206218212,36,Business,0,Rejected
29.70446174159875,76194.97708862645,Salaried,6.534180085137601,702.2744265877238,10620.78325000206,190487.44272156613,36,Education,1,Approved
35.74942861680474,90836.84203508336,Self-Employed,8.895685761707735,753.5273721670633,21350.499193022628,499602.6311929585,24,Vehicle,1,Approved
44.77729561626193,16004.420215661721,Unemployed,0.21647155991129163,526.5705063114513,10092.445235336574,88024.31118613947,24,Personal,0,Rejected
32.08949424655737,83340.2021072423,Salaried,4.931699253642581,752.5949557223721,35955.54041869906,375030.90948259033,60,Other,1,Approved
37.16565877158153,47329.7033250125,Salaried,3.348488053124691,803.0270775276402,35553.00951687146,118324.25831253125,24,Personal,1,Approved
44.74540498155791,72883.00835801607,Salaried,9.085404198378457,679.532744840163,9235.644650023038,655947.0752221446,48,Education,1,Approved
51.24210762330331,97194.16554931882,Salaried,0.29325283027036964,666.2004511447142,5686.215636020475,437373.74497193465,36,Vehicle,1,Approved
40.10487933054352,54822.218986162625,Self-Employed,2.4909008339556484,711.7155170973865,21446.637142715346,383755.5329031384,24,Other,1,Approved
38.45444138035628,61274.166503040724,Self-Employed,0.0,616.8192348838899,14536.439001290777,275733.7492636833,84,Business,0,Rejected
42.53086578522833,81390.88930949893,Salaried,3.455815106450428,570.3488954313748,33202.38139547838,732518.0037854904,48,Vehicle,0,Rejected
48.84359665341183,121367.30559210287,Salaried,5.067440667147121,736.3261094708907,37799.18014636261,303418.2639802572,72,Education,1,Approved
27.422199980081523,14174.863597164063,Unemployed,2.8806109042046932,518.9142742636011,1195.051093721861,63786.886187238284,36,Business,0,Rejected
28.392263772512287,26852.72075443145,Unemployed,2.1160922151398354,559.557721472785,6243.45922868616,120837.24339494153,60,Other,0,Rejected
60.40643353251455,67242.01983116777,Salaried,0.0,697.7993277459781,5103.838214721552,302589.08924025495,36,Personal,1,Approved
36.772228681256976,76417.05013791188,Salaried,0.0,692.9166308542973,12317.243567361058,687753.451241207,60,Personal,1,Approved
30.227266746683508,93767.75934491285,Salaried,7.844636788908021,691.8968319824456,30549.71841544157,234419.3983622821,60,Personal,1,Approved
45.99646796006535,3000.0,Unemployed,0.0,520.7922330944073,411.0598457432215,7500.0,48,Personal,0,Rejected
20.298091542129768,27461.004149730645,Student,1.7003042799852772,616.9628991394309,5637.658602672843,68652.51037432661,24,Personal,0,Rejected
25.8338468970931,32790.96173645188,Student,1.4997814698872716,651.7679553305836,2952.323516916579,147559.32781403346,36,Education,0,Rejected
26.524934117555127,93411.38624516991,Salaried,13.067170628556992,745.2261092527685,17809.905692974837,420351.2381032646,48,Business,1,Approved
26.12331356529369,7020.795254817285,Student,0.0,576.4963962979281,882.4039985561926,49145.566783721,36,Personal,0,Rejected
34.1872445238781,88530.82463414456,Salaried,11.96969096625947,794.6998282356344,26414.570480498594,486919.5354877951,36,Education,1,Approved
21.17570127886864,19810.090228479112,Student,1.7121395846990524,559.6531100768882,2281.4123853925694,237721.08274174936,60,Home,0,Rejected
31.521153039116538,72673.95455167138,Salaried,5.384523752573932,749.9789775507213,18620.721918741016,327032.79548252124,48,Vehicle,1,Approved
24.40568812422669,35339.10613840104,Student,0.0,575.8700431519048,3927.9678635210903,123686.87148440364,60,Home,0,Rejected
46.96072555831525,76701.20033997518,Self-Employed,0.0,636.1266131423955,20941.30988315508,268454.20118991315,24,Other,1,Approved
47.064181520237575,60871.74052335156,Salaried,0.1774723130464828,641.7283091683203,11796.942371223653,426102.1836634609,24,Personal,1,Approved
42.36999011235861,69911.48013369481,Salaried,9.178398194886597,738.3512936899821,42329.17642755255,174778.70033423704,36,Education,1,Approved
35.00438250512436,115686.16534901023,Self-Employed,12.180443375678362,759.1794317665962,13090.79101635185,520587.74407054606,48,Personal,1,Approved
21.6039505055426,9150.094349359177,Student,0.0,534.2191273991609,1038.6682695677875,82350.84914423259,60,Education,0,Rejected
51.29082154245777,76974.17547990638,Salaried,6.718822014126743,637.0736812844797,16019.762259976851,346383.7896595787,24,Personal,1,Approved
29.248370790774434,20331.20834226572,Unemployed,3.3637585470950606,618.0576155532565,3745.833261882858,71159.22919793002,36,Personal,0,Rejected
50.77012274996529,83535.9174445129,Salaried,9.770905916610372,739.1005934124149,21578.22068229557,208839.79361128225,24,Home,1,Approved
27.380595894385067,27508.94929750214,Student,2.7800104428454717,686.2121007701307,14502.343129835906,151299.22113626177,12,Home,1,Approved
38.23316925398096,15951.53722609493,Unemployed,0.42017212992043945,542.0418442771601,2390.0094933364976,87733.45474352212,24,Business,0,Rejected
44.14514238727189,30380.45142864152,Unemployed,2.277577532401679,575.7296411152415,4182.355769996772,75951.1285716038,48,Business,0,Rejected
58.41839526111589,70558.30093019824,Salaried,4.746365468251047,724.2830432885777,14027.654332479276,317512.3541858921,36,Personal,1,Approved
36.84491166217649,67480.13543056617,Salaried,4.09752604899729,654.8030295993306,7558.320821629002,303660.60943754774,72,Personal,1,Approved
30.396062118908603,122609.94559861306,Self-Employed,6.314764676080101,755.3336447631693,26249.097738483757,674354.7007923719,48,Other,1,Approved
39.500230982351816,62357.767841327346,Self-Employed,14.50216553780603,760.1875325544366,26435.894901709944,280609.95528597303,36,Personal,1,Approved
33.921002633947694,64265.42286457952,Salaried,8.074463949439496,715.3534759505067,14415.398691942934,449857.96005205665,48,Business,1,Approved
35.45444293480091,145625.83136534135,Salaried,11.591549993992427,735.436326418036,37489.56780342281,364064.57841335336,36,Vehicle,1,Approved
57.73718849450836,53393.45176105,Self-Employed,3.1606448327331447,705.5904030272677,6900.478187470533,480541.06584944995,60,Education,1,Approved
29.13051197899732,14660.288410944766,Student,0.0,502.4149860329912,4200.199260125703,51311.00943830668,60,Vehicle,0,Rejected
38.31937508628588,20875.70912439619,Unemployed,1.0777028342463675,571.2198570786207,7696.266346629909,93940.69105978287,36,Personal,0,Rejected
26.715534731521736,65023.92321006978,Salaried,5.768130899578532,735.5503337153326,19984.78594569869,227583.73123524422,60,Personal,1,Approved
41.40000022905538,51379.67858731298,Salaried,4.4759984791189,682.1490369495043,6752.147756186201,359657.75011119084,84,Business,0,Rejected
43.85111053499695,63487.4401546466,Self-Employed,5.629705169400833,660.1669275420116,3959.8978813476183,349180.92085055634,36,Business,1,Approved
28.374691049319587,31969.49927000617,Self-Employed,2.0224591139529595,680.2071930828303,13627.291437864074,111893.2474450216,24,Education,1,Approved
42.90934819573846,79071.25141371627,Salaried,4.758202124787697,672.1945498610252,8456.143773338958,355820.6313617232,36,Education,1,Approved
23.73168628179489,36212.66952683469,Student,2.0407463140488504,653.929689268894,6569.45698262441,199169.68239759078,84,Personal,1,Approved
27.28374105349129,57509.84925962213,Salaried,3.9972082539833553,674.2700345299497,32302.18601933483,201284.47240867745,36,Personal,1,Approved
49.08585460583048,86114.13023625605,Salaried,3.6297305338146506,716.9438857960478,9298.023305358278,301399.4558268962,36,Personal,1,Approved
37.66031924827946,101930.73397801077,Salaried,5.489876790291717,684.1415822742666,34355.95988375675,356757.56892303773,48,Home,1,Approved
